,player_id,weights,player_name
283,5173.0,-0.08125882533911573,Abdullah Ibrahim Otayf
284,5174.0,-0.06551716937527222,Sergei Ignashevich
285,5175.0,-0.21026663987449198,Ilya Kutepov
286,5176.0,0.015106354146349305,Mohanad Aseri Abu Radiah
287,5177.0,-0.23155636695818252,Aleksandr Golovin
288,5178.0,-0.42689877722526287,Salman Mohammed Al Faraj
289,5179.0,-0.2062342921876294,Daler Kuzyaev
290,5180.0,-0.0530953288273312,Alan Dzagoev
291,5181.0,-0.15333990042230677,Yury Gazinskiy
292,5182.0,-0.2558788618990851,Aleksandr Samedov
293,5183.0,-0.29364932428341994,Yasir Gharsan Al Shahrani
294,5184.0,-0.17787643215078547,Osama Abdulrezag Hawsawi
295,5185.0,-0.1460613598990379,Taisir Jabir Al Jassim
296,5186.0,-0.06387824073957199,Denis Cheryshev
297,5187.0,0.17665592638267696,Salem Mohammed Al Dawsari
298,5188.0,-0.1897631078639362,Hattan Babhir
299,5190.0,0.21825213942586494,Fahad Mosaed Al Muwallad Al Harbi
300,5191.0,-0.5019139155482986,Mohammed Al Burayk
301,5192.0,-0.11311010005135354,Yehya Sulaiman Ali Al-Shehri
302,5193.0,-0.20313540007945427,Yuri Zhirkov
303,5194.0,0.045833184002574474,Fyodor Smolov
304,5195.0,0.36458011674426544,Artem Dzyuba
305,5196.0,0.11086851467384902,Mohammad Ibrahim Al Sahlawi
306,5197.0,-0.2818532692070458,Omar Ibrahim Omar Othman Hawsawi
307,5198.0,-0.08704888641217685,Diego da Silva Costa
308,5199.0,-0.18707936371080644,Jorge Resurrección Merodio
309,5200.0,-0.13896401577892434,Lucas Vázquez Iglesias
310,5201.0,0.03285189372073286,Sergio Ramos García
311,5202.0,-0.19724003584425798,José Ignacio Fernández Iglesias
312,5203.0,-0.09024863338255208,Sergio Busquets i Burgos
313,5204.0,-0.229183765206599,Bruno Miguel Borges Fernandes
314,5206.0,-0.16418091993210557,Rúben Santos Gato Alves Dias
315,5207.0,0.2621561832596884,Cristiano Ronaldo dos Santos Aveiro
316,5208.0,0.002796554309394038,Thiago Alcântara do Nascimento
317,5209.0,-0.2618831695130413,Raphaël Adelino José Guerreiro
318,5211.0,-0.6623442559070642,Jordi Alba Ramos
319,5213.0,0.01619315827581463,Gerard Piqué Bernabéu
320,5214.0,-0.08773559328824906,William Silva de Carvalho
321,5215.0,-0.5664936665406891,Ricardo Andrade Quaresma Bernardo
322,5216.0,-0.15974508225893513,Andrés Iniesta Luján
323,5217.0,0.09981489294262891,Iago Aspas Juncal
324,5218.0,-0.00327892196758678,André Miguel Valente Silva
325,5219.0,-0.1691904550489971,Romain Saïss
326,5220.0,-0.1294406652010129,Morteza Pouraliganji
327,5221.0,-0.31897456248563966,Manuel Marouan da Costa Trinidade
328,5222.0,-0.14525480886458939,Roozbeh Cheshmi
329,5223.0,0.016673117362789622,Aziz Bouhaddouz
330,5224.0,0.09045407739252423,Sardar Azmoun
331,5225.0,-0.20588111668457423,Omid Ebrahimi
332,5226.0,-0.119136627667051,Mehdi Taremi
333,5228.0,-0.1474982312343455,Seyed Majid Hosseini
334,5229.0,0.12873530124376367,Ayoub El Kaabi
335,5230.0,-0.2694186996407057,Ehsan Hajsafi
336,5231.0,0.02185430611372918,Karim Ansarifard
337,5232.0,-0.18881694995981727,Mbark Boussoufa
338,5234.0,-0.14290278770682185,Sofyan Amrabat
339,5235.0,-0.4781556755180718,Ramin Rezaeian
340,5236.0,-0.13482784013433147,Karim El Ahmadi Al Aroos
341,5237.0,-0.3771346299948245,Hakim Ziyech
342,5238.0,-0.2559673144901007,Masoud Shojaei Soleimani
343,5239.0,-0.13727810513542296,Alireza Jahanbakhsh
344,5240.0,0.03250042726243705,Saman Ghoddos
345,5241.0,-0.2463898513223533,Vahid Amiri
346,5242.0,-0.1174215464410393,Younès Belhanda
347,5243.0,-0.13025695041055238,Amine Harit
