player_id,weights,Player Name,Market Value (mln €)
7030.0,-0.1,Raúl Albiol Tortajada,43.7
7034.0,-0.2,Mateo Pablo Musacchio,38.9
7037.0,-0.3,Lorenzo Insigne,35.4
7038.0,0.0,Manuel Locatelli,47.3
7039.0,-0.3,Hakan Çalhanoğlu,37.5
7040.0,0.0,Marko Rog,47.4
7044.0,0.3,Patrik Schick,57.7
7063.0,-0.1,Jefferson Antonio Montero Vite,43.3
7064.0,-0.1,Lucas Ariel Boyé,44.1
7068.0,-0.2,Marc Bartra Aregall,38.9
7097.0,-0.1,Christian Nørgaard,44.9
7104.0,-0.3,Mathías Olivera Miramontes,37.1
7105.0,-0.2,Fabián Ariel Orellana Valenzuela,40.2
7119.0,0.1,Francesco Acerbi,49.0
7125.0,0.2,Khouma El Hadji Babacar,53.7
7131.0,0.1,Domenico Berardi,50.8
7141.0,0.1,Giuseppe Rossi,49.5
7146.0,0.1,Goran Pandev,49.1
7154.0,-0.1,Sebastián Carlos Cristóforo Pepe,44.0
7156.0,-0.0,Federico Chiesa,46.8
7158.0,-0.6,Cristiano Biraghi,27.2
7161.0,-0.2,Germán Alejandro Pezzella,40.7
7162.0,-0.2,Ádám Nagy,41.4
7173.0,-0.2,Leonardo Bonucci,41.2
7216.0,-0.1,Zakarya Bergdich,43.3
7321.0,-0.2,Liassine Cadamuro-Bentaïba,41.3
7428.0,0.0,Alexandre Coeff,48.0
7456.0,-0.2,Diego Perotti,41.6
7468.0,-0.1,Iago Falqué Silva,44.7
7471.0,0.1,Andrea Belotti,51.7
7476.0,-0.2,Emiliano Moretti,39.7
7478.0,-0.1,Alejandro Berenguer Remiro,43.2
7480.0,-0.0,Alessandro Bastoni,45.9
7577.0,-0.2,Carles Planas Antolínez,38.8
7578.0,0.0,Anthony Rubén Lozano Colón,48.0
7621.0,-0.1,Hugo Duro Perales,44.1
7669.0,-0.0,Marcos García Barreno,45.9
7692.0,-0.3,Mauricio Lemos Merladet,35.2
7693.0,0.0,Bruno Petković,48.0
7699.0,-0.2,Daniele Verde,39.2
7701.0,-0.3,Franco Zuculini,37.8
7745.0,-0.2,Steven Berghuis,38.7
7777.0,0.0,Federico Bernardeschi,48.0
7781.0,0.2,Felipe Salvador Caicedo Corozo,53.4
7782.0,0.0,Luis Alberto Romero Alconchel,47.5
7787.0,0.0,Stefan de Vrij,47.2
7788.0,0.2,Ciro Immobile,52.7
7796.0,-0.2,Silvan Widmer,38.9
7797.0,-0.1,Rodrigo Javier De Paul,43.9
7801.0,-0.2,Antonín Barák,40.3
7814.0,-0.4,Anthony Le Tallec,34.4
7829.0,0.2,Wout Weghorst,52.2
7843.0,-0.1,Mason Mount,42.3
7890.0,-0.1,Owen Wijndal,45.0
7897.0,-0.2,Miguel Ángel Garrido Cifuentes,38.6
7900.0,-0.2,Tiago Manuel Dias Correia,39.3
7904.0,0.0,Javi Castellano Betancor,47.0
7906.0,-0.4,David Simón Rodríguez Santana,33.3
7907.0,-0.2,Pedro Bigas Rigo,41.4
7909.0,-0.2,Nicolás Martín Pareja,40.1
7910.0,0.1,Lorenzo Jesús Morón García,51.7
7914.0,-0.1,Sulley Ali Muntari,43.8
7964.0,-0.0,Karol Linetty,45.8
7966.0,0.0,Filip Helander,47.5
7975.0,0.1,Lukáš Haraslín,49.3
7979.0,-0.2,Przemysław Frankowski,40.5
8000.0,0.3,Bartlomiej Pawłowski,55.9
8038.0,0.1,Igor Angulo Albóniga,51.2
8056.0,-0.0,Fredrik Jensen,46.3
8060.0,0.1,Klaas-Jan Huntelaar,49.9
8067.0,-0.0,Joël Veltman,46.0
8068.0,-0.7,Maximilian Wöber,22.5
8069.0,-0.0,Matthijs de Ligt,45.8
8095.0,-0.1,Jakub Jankto,44.5
8099.0,-0.0,Hernán Darío Toledo,46.5
8118.0,-0.0,Frenkie de Jong,45.4
8125.0,-0.1,Denzel Dumfries,43.9
8150.0,-0.0,Francisco Javier Hernández González,45.9
8167.0,-0.0,Sergio Ezequiel Araújo,46.9
8181.0,-0.1,Nicolò Barella,44.8
8193.0,0.1,Maximiliano Gastón López,49.2
8202.0,-0.2,Ariel Borysiuk,40.2
8204.0,-0.4,Borja Herrera González,34.1
8206.0,-0.1,Arturo Erasmo Vidal Pardo,42.6
8215.0,0.1,Kevin Volland,50.9
8216.0,-0.1,Sven Bender,42.7
8217.0,-0.2,Kingsley Coman,39.9
8218.0,-0.3,Arjen Robben,36.3
8219.0,0.1,Admir Mehmedi,48.7
8220.0,-0.5,David Olatukunbo Alaba,28.7
8223.0,-0.5,Franck Bilal Ribéry,29.0
8232.0,-0.1,Nuri Şahin,45.2
8234.0,-0.1,Ignacio Camacho Barnola,42.4
8247.0,0.0,Joachim Andersen,48.2
8252.0,-0.2,Martin Ødegaard,40.7
8281.0,-0.2,Luís Carlos Almeida da Cunha,41.4
8286.0,-0.2,Leonardo Spinazzola,40.4
8294.0,-0.2,Claudio Marchisio,39.7
8307.0,-0.4,Martin Hinteregger,34.2
8309.0,0.1,Michael Gregoritsch,50.7
8400.0,0.0,Serge Gnabry,47.9
8404.0,-0.1,Eugen Polanski,43.5
8407.0,0.1,Ádám Szalai,51.9
8419.0,-0.1,Duje Čop,45.1
8440.0,-0.1,Aythami Artiles Oliva,42.7
8506.0,-0.2,Konrad Laimer,40.8
8509.0,-0.0,Willi Orban,46.6
8513.0,-0.0,Stefan Ilsanker,45.8
8518.0,-0.2,Marcel Sabitzer,40.4
8522.0,0.0,Armindo Tué Na Bangna,47.1
8523.0,-0.4,Yevhen Konoplyanka,34.4
8525.0,-0.1,Marcel Halstenberg,44.9
8540.0,0.1,Kenan Kodro,50.3
8541.0,-0.0,Kenan Karaman,46.4
8552.0,0.1,Robin Quaison,50.9
8555.0,-0.2,Pablo Ezequiel De Blasis,40.8
8572.0,-0.1,Karim Rekik,42.1
8575.0,0.3,Salomon Armand Magloire Kalou,57.4
8579.0,-0.2,Vladimír Darida,41.8
8584.0,0.0,Jonathas Cristian de Jesus,48.6
8624.0,0.0,Marco Sahanek,48.1
8654.0,0.1,Ante Budimir,51.3
8668.0,0.0,Kevin-Prince Boateng,48.0
8675.0,-0.1,Jonathan de Guzmán,41.9
8724.0,-0.5,Carlos Martínez Díez,29.8
8737.0,-0.4,Tymoteusz Puchacz,34.6
8769.0,-0.1,Xaver Schlager,42.2
8777.0,-0.4,Andreas Ulmer,34.5
8779.0,-0.7,Stefan Lainer,23.6
8801.0,-0.3,Iván López Mendoza,35.6
8808.0,-0.3,Matthias Ginter,37.2
8814.0,-0.2,Nico Elvedi,41.5
8815.0,-0.0,Jannik Vestergaard,46.4
8817.0,0.1,Jhon Andrés Córdoba Copete,51.2
8818.0,-0.1,Jorge Meré Pérez,41.9
8819.0,0.2,Alexander Isak,52.9
8830.0,-0.1,Andriy Yarmolenko,44.9
8836.0,-0.1,Karol Świderski,43.0
8866.0,-0.0,Carlos Fernández Luna,46.0
8931.0,-0.1,Philipp Lienhart,44.1
8946.0,-0.1,Josip Brekalo,44.4
8963.0,-0.0,Caglar Söyüncü,46.3
8966.0,0.1,Kai Havertz,49.7
8967.0,-0.0,Ondrej Duda,45.3
9003.0,0.1,Paul Gallagher,50.9
9048.0,-0.4,"Stephen O""Donnell",33.2
9086.0,0.1,Louis Schaub,48.8
9164.0,0.0,Christopher Trimmel,47.0
9353.0,-0.5,Nicky Hunt,29.3
9397.0,-0.4,Pavel Kadeřábek,32.5
9399.0,-0.2,Javier Martínez Aginaga,38.4
9403.0,0.0,Izet Hajrović,47.6
9406.0,-0.6,Holger Badstuber,25.0
9462.0,-0.1,José Ignacio Peleteiro Ramallo,42.3
9466.0,0.1,Che Adams,51.4
9476.0,0.1,Teemu Pukki,49.5
9481.0,0.0,Grant Hanley,47.9
9540.0,-0.0,Harry Wilson,46.6
9542.0,-0.0,Tiago Abiola Delfim Almeida Ilori,45.4
9550.0,-0.1,Reece James,43.1
9558.0,0.1,Fernando Martín Forestieri,49.4
9585.0,-0.4,Stewart Downing,32.3
9621.0,-0.2,Liam Cooper,40.1
9622.0,-0.6,Mateusz Andrzej Klich,28.2
9638.0,0.1,Jack Grealish,49.0
9722.0,-0.3,Peter Pekarík,37.4
9725.0,0.2,Joel Pohjanpalo,52.8
9845.0,-0.1,John Welsh,44.2
9857.0,-0.3,José Manuel Sánchez Guillén,36.6
9927.0,0.0,Rúben Diogo Da Silva Neves,48.2
9929.0,-0.0,Diogo José Teixeira da Silva,45.8
9974.0,-0.1,John McGinn,44.7
9981.0,-0.3,Peter Hartley,35.5
9989.0,-0.2,Carl Gerard McHugh,40.0
10002.0,-0.1,Scott McKenna,44.7
10037.0,0.0,Danilo Barbosa da Silva,47.7
10285.0,-0.2,Stuart Armstrong,39.8
10287.0,-0.1,İlkay Gündoğan,44.5
10318.0,-0.1,Ljubomir Fejsa,44.9
10323.0,-0.1,Alfa Semedo Esteves,45.2
10325.0,-0.1,Luís Miguel Afonso Fernandes,42.4
10327.0,0.0,Rafael Alexandre Fernandes Ferreira da Silva,48.1
10349.0,-0.4,Mehmet Zeki Çelik,32.4
10476.0,-0.5,Timothée Kolodziejczak,30.6
10477.0,-0.2,Stefan Mitrović,38.9
10488.0,-0.4,Jon Miquel Toral Harper,34.0
10525.0,-0.0,Kenny Miller,45.4
10534.0,0.0,Callum McGregor,48.3
10536.0,-0.1,James Forrest,44.4
10540.0,-0.2,Kieran Tierney,39.7
10592.0,-0.6,Stefan Ristovski,27.4
10605.0,-0.0,Rodrigo Andrés Battaglia,45.8
10609.0,-0.2,Jérémy Mathieu,39.8
10709.0,0.0,Modibo Sagnan,47.5
10731.0,-0.3,Gabriel Andrei Torje,37.0
10753.0,-0.1,Erik Morán Arribas,42.8
10754.0,-0.1,Héctor Hernández Ortega,43.7
10755.0,-0.0,Jonathan Viera Ramos,46.6
10794.0,-0.1,Gergő Lovrencsics,43.5
10798.0,-0.1,Eliseu Pereira dos Santos,43.4
10802.0,-0.2,André Filipe Tavares Gomes,40.9
10805.0,-0.2,Ricardo Alberto Silveira de Carvalho,41.5
10815.0,-0.1,Ádám Pintér,43.4
10826.0,-0.3,Mert Müldür,37.3
10832.0,0.0,Pyry Henri Hidipo Soiri,47.1
10851.0,0.0,Luis Carlos Pereira Carneiro,47.8
10852.0,0.0,Miguel Filipe Nunes Cardoso,48.5
10868.0,-0.3,Ricardo Jorge Luz Horta,35.6
10881.0,-0.3,Diogo José Rosário Gomes Figueiras,36.1
10919.0,-0.1,Juraj Kucka,43.9
10922.0,-0.1,Vladimír Weiss,44.3
10927.0,0.1,Michal Ďuriš,49.3
10928.0,-0.2,Chris Gunter,38.9
10931.0,-0.1,Joe Allen,42.0
10955.0,0.4,Harry Kane,60.4
10956.0,-0.1,Eric Dier,44.3
10960.0,0.0,Jamie Vardy,48.5
11000.0,-0.3,Taras Stepanenko,35.3
11009.0,-0.8,Chris Baird,19.7
11084.0,-0.0,Mehmet Topal,46.8
11086.0,0.1,Burak Yılmaz,51.7
11088.0,-0.1,Ozan Tufan,44.9
11094.0,-0.2,Arda Turan,39.7
11098.0,-0.0,Marcus Berg,46.4
11116.0,-0.1,Jack Hendry,44.3
11127.0,0.0,Borna Barišić,48.1
11131.0,0.0,Julian Schieber,47.7
11161.0,-0.1,Rúben Micael Freitas da Ressurreição,44.3
11165.0,-0.0,Yacine Brahimi,46.2
11167.0,-0.0,Felipe Augusto de Almeida Monteiro,45.6
11169.0,0.0,Luís Carlos Ramos Martins,47.3
11173.0,-0.2,Sérgio Miguel Relvas de Oliveira,41.6
11250.0,-0.1,Joe Rodon,44.0
11252.0,-0.0,Daniel James,46.8
11268.0,-0.3,Attila Fiola,35.2
11270.0,-0.0,Eiður Smári Guðjohnsen,46.9
11278.0,0.1,Karim Onisiwo,49.5
11280.0,0.1,Valentino Lazaro,49.4
11281.0,-0.1,Alessandro Schöpf,44.4
11291.0,-0.2,Laureano Antonio Villa Suárez,41.0
11292.0,-0.4,Pedro Antonio Porro Sauceda,33.6
11293.0,-0.1,Fernando Calero Villa,43.6
11294.0,-0.3,Borja Fernández Fernández,37.5
11296.0,0.0,Óscar Plano Pedreño,47.6
11297.0,-0.4,Javier Moyano Lujano,33.7
11298.0,-0.5,José Ignacio Martínez García,31.4
11300.0,-0.1,Rubén Alcaraz Jiménez,45.1
11301.0,-0.2,Miguel Alfonso Herrero Javaloyas,39.7
11303.0,-0.1,Anuar Mohamed Tuhami,45.1
11304.0,0.0,Francisco José Olivas Alba,47.0
11332.0,-0.2,Ibrahim Amadou,40.7
11333.0,-0.1,Adama Traoré Diarra,41.9
11348.0,0.0,Robbie Keane,47.3
11383.0,-0.0,László Bénes,46.5
11384.0,-0.2,Manuel Morlanes Ariño,41.7
11385.0,-0.1,Santiago Cáseres,42.7
11386.0,0.0,Santiago Cazorla González,47.2
11388.0,-0.1,Néstor Alejandro Araújo Razo,43.9
11389.0,-0.1,Francisco José Beltrán Peinado,42.9
11391.0,0.2,Borja Iglesias Quintas,52.2
11392.0,-0.1,Arthur Henrique Ramos de Oliveira Melo,44.8
11396.0,-0.3,Florian Grillitsch,38.2
11458.0,-0.6,Marcel Schmelzer,27.5
11501.0,0.0,Darwin Daniel Machís Marcano,48.6
11514.0,-0.3,Giovanni Di Lorenzo,36.7
11532.0,-0.0,Jean-Clair Todibo,46.1
11535.0,-0.0,José Ángel Pozo la Rosa,46.1
11536.0,-0.4,Abdoulaye Ba,34.3
11538.0,-0.5,Alejandro Moreno Lopera,31.0
11539.0,-0.1,Adrián Embarba Blázquez,42.7
11540.0,0.1,Óscar Guido Trejo,49.1
11542.0,0.1,Javier Guerra Rodríguez,48.9
11543.0,-0.1,José Antonio Dorado Ramírez,42.0
11550.0,0.1,Jaime Mata Arnaiz,50.1
11601.0,-0.0,Matteo Pessina,46.5
11603.0,0.0,Mario Pašalić,48.3
11634.0,-0.3,Cristiano Piccini,36.7
11669.0,0.0,Gonzalo Julián Melero Manzanares,47.6
11670.0,0.1,David Ferreiro Quiroga,48.8
11671.0,0.1,Juan Camilo Hernández Suárez,50.5
11672.0,0.1,Samuele Longo,49.8
11673.0,-0.1,Alejandro Gallar Falguera,42.4
11674.0,-0.2,Damián Marcelo Musto,39.6
11675.0,-0.2,Moisés Gómez Bordonado,40.6
11676.0,-0.4,Jorge Miramón Santagertrudis,34.6
11677.0,-0.3,Jorge Pulido Mayoral,37.1
11678.0,-0.2,Luis Ezequiel Ávila,41.2
11730.0,-0.3,Jonathan Cristian Silva,35.3
11744.0,-0.2,Peru Nolaskoain Esnal,40.4
11745.0,0.1,Michael Nicolás Santos Rosadilla,50.9
11746.0,-0.2,Unai López Cabrera,41.5
11813.0,-0.2,Emiliano Buendía,39.4
12020.0,-0.2,Hernâni Jorge Santos Fortes,41.6
12021.0,-0.1,Óliver Torres Muñoz,41.9
12041.0,-0.0,João Félix Sequeira,45.6
12063.0,-0.1,Issam El Adoua,44.4
12072.0,0.1,Pere Milla Peña,51.0
12073.0,-0.3,Pablo Hervías Ruiz,38.0
12148.0,-0.0,Marcus Forss,46.5
12169.0,-0.1,João Maria Lobo Alves Palhinha Gonçalves,44.6
12190.0,-0.2,Patrick Twumasi,40.5
12191.0,-0.5,Gorka Elustondo Urkola,31.0
12192.0,-0.2,Álvaro García Rivera,39.9
12194.0,-0.2,Santiago Comesaña Veiga,39.9
12293.0,-0.1,Kaan Ayhan,44.9
12358.0,-0.0,Haris Medunjanin,45.7
12419.0,0.0,Lucas Torró Marset,47.6
12423.0,0.0,Jadon Sancho,48.0
12510.0,0.2,Ryan Christie,54.7
12529.0,-0.1,Ashley Cole,42.8
12554.0,-0.0,Serdar Gürler,45.9
12555.0,-0.0,Okay Yokuşlu,46.6
12626.0,-0.4,Emiliano Adrián Insúa Zapata,34.4
12723.0,0.0,Nemanja Nikolić,48.0
12737.0,-0.0,David Villa Sánchez,45.3
12772.0,-0.1,Víctor Vázquez Solsona,44.7
12789.0,-0.3,Felipe Alejandro Gutiérrez Leiva,36.1
12807.0,-0.1,Rasmus Schüller,42.0
13014.0,-0.3,Anatoliy Tymoshchuk,35.6
13107.0,-0.3,Sergio Álvarez Díaz,37.1
13108.0,0.0,Marc Cardona Rovira,47.0
13116.0,-0.1,Jason Denayer,42.3
13157.0,-0.2,Ivan Marcano Sierra,38.9
13197.0,-0.1,Tomáš Kalas,43.7
13215.0,-0.1,Glen Kamara,44.5
13322.0,-0.4,Greg Stewart,34.8
13360.0,-0.1,Quincy Anton Promes,42.1
13439.0,-0.0,Liam Ridgewell,45.7
13456.0,-0.0,Daniel João Santos Candeias,46.8
13552.0,-0.1,Borja Fernández Fernández,43.9
13581.0,-0.2,Emilio Nsue López,41.0
13599.0,-0.0,Carles Aleña Castillo,46.4
13607.0,0.1,Airam López Cabrera,51.4
13620.0,-0.0,Éder Gabriel Militão,45.6
13621.0,-0.0,Danilo Luís Hélio Pereira,45.4
13730.0,-0.2,Matthieu Saunier,40.5
13791.0,-0.2,Julen Guerrero López,41.5
13808.0,-0.5,Radostin Kishishev,30.8
13811.0,-0.2,José Emilio Amavisca Gárate,40.7
15017.0,-0.2,Rui Manuel César Costa,41.3
15042.0,-0.4,Dennis Bergkamp,34.5
15046.0,0.0,Clarence Seedorf,48.2
15049.0,-0.1,Billy McKinlay,44.5
15071.0,-0.1,Lilian Thuram,44.4
15073.0,-0.2,Youri Djorkaeff,39.5
15074.0,-0.2,Zinédine Zidane,41.6
15095.0,-0.4,Tugay Kerimoğlu,31.8
15116.0,-0.1,Paolo Maldini,42.3
15173.0,-0.2,Steffen Freund,39.5
15259.0,-0.1,Patrik Berger,44.2
15272.0,-0.3,Markus Babbel,35.4
15280.0,-0.1,Vladimir Smicer,44.1
15281.0,-0.0,Dino Baggio,45.4
15381.0,-0.3,Johann Vogel,37.2
15399.0,-0.0,Robbie Fowler,45.7
15400.0,-0.1,Nick Barmby,44.8
15402.0,-0.8,Gary Neville,19.9
15403.0,-0.1,Gareth Southgate,43.4
15405.0,-0.3,Paul Ince,35.4
15407.0,-0.1,Steve McManaman,44.3
15410.0,0.1,Teddy Sheringham,49.7
15411.0,-0.3,Darren Anderton,35.4
15416.0,-0.4,Jukka Raitala,34.1
15505.0,-0.5,Steve Stone,28.9
15512.0,-0.1,Sylvain Wiltord,42.8
15513.0,-0.5,Thomas Gravesen,28.5
15515.0,-0.3,Patrick Vieira,35.8
15516.0,-0.0,Thierry Henry,47.0
15519.0,0.2,Nicolas Anelka,54.8
15524.0,-0.2,Jesper Grønkjær,41.6
15526.0,0.0,Jon Dahl Tomasson,48.7
15545.0,-0.2,Vyacheslav Karavaev,38.7
15582.0,0.0,Donyell Malen,48.3
15584.0,-0.1,Iván Helguera Bujía,43.6
15590.0,0.1,Ole Gunnar Solskjær,49.7
15595.0,0.2,Steffen Iversen,53.6
15601.0,-0.4,Miguel Ángel Salgado Fernández,33.0
15602.0,-0.1,Juan Carlos Valerón Santana,44.4
15603.0,-0.1,Agustín Aranzábal Alkorta,45.2
15606.0,-0.1,Joseba Andoni Etxeberria Lizardi,44.6
15607.0,0.1,Raúl González Blanco,49.8
15608.0,0.1,Ismael Urzáiz Aranda,48.9
15637.0,-0.1,"Sulzeer Jeremiah ""Sol"" Campbell",43.3
15638.0,0.1,Jamie Redknapp,48.8
15651.0,-0.2,Juan Bernat Velasco,41.1
15654.0,-0.0,Martin Keown,46.8
15656.0,-0.2,Roberto Luis Gaspar de Deus Severo,38.4
15659.0,-0.1,Emile Heskey,44.6
15660.0,-0.0,Phil Neville,45.6
15661.0,-0.2,David Beckham,40.3
15665.0,0.2,Michael Owen,54.9
15666.0,-0.1,Paul Scholes,42.2
15667.0,0.0,Jorge Paulo Costa Almeida,47.4
15743.0,0.3,Henrik Larsson,58.6
15754.0,-0.0,Fredrik Ljungberg,46.4
15761.0,-0.9,Olof Mellberg,18.0
15774.0,-0.1,Gianluca Zambrotta,42.0
15775.0,-0.2,Fabio Cannavaro,39.4
15778.0,-0.2,Alessandro Nesta,41.0
15781.0,0.6,Filippo Inzaghi,68.5
15805.0,-0.2,Hernán Daniel Santana Trujillo,39.5
15867.0,0.0,Rui Pedro da Rocha Fonte,47.3
15880.0,-0.3,Emiliano Ariel Rigoni,37.2
15893.0,-0.1,Víctor Rodríguez Romero,44.1
15955.0,-0.1,Goran Čaušić,44.1
15959.0,-0.3,Nenad Krstičić,37.7
15960.0,0.1,Richmond Yiadom Boakye,50.1
15962.0,-0.1,Marko Marin,43.6
16000.0,-0.1,Ryan Donk,44.0
16001.0,-0.0,Garry Mendes Rodrigues,46.8
16003.0,-0.1,Fernando Francisco Reges,42.4
16018.0,-0.1,Loris Benito,43.0
16022.0,-0.0,Christian Fassnacht,46.5
16024.0,0.2,Roger Claver Assalé Djapone,52.4
16026.0,-0.1,Djibril Sow,42.2
16027.0,-0.2,Kevin Mbabu,40.6
16028.0,-0.3,José Diogo Dalot Teixeira,38.2
16037.0,0.2,Michael Krmenčík,54.6
16041.0,-0.1,Patrik Hrošovský,42.5
16083.0,-0.1,José Rodríguez Martínez,45.2
16093.0,-0.1,Marc Fernández Gràcia,42.0
16209.0,0.4,Raúl de Tomás Gómez,59.4
16210.0,-0.2,Luca Sangalli Fuentes,40.8
16212.0,-0.2,Óscar Rodríguez Arnaiz,41.4
16249.0,-0.0,Yangel Clemente Herrera Ravelo,46.1
16250.0,0.0,Cristian Lobato Villegas,47.3
16268.0,-0.2,Efraín Juárez Váldez,41.2
16281.0,0.0,Hans Vanaken,47.0
16290.0,0.0,Ján Greguš,47.6
16298.0,-0.0,Denis Vavro,45.3
16301.0,-0.0,Nicolai Møller Boilesen,45.9
16307.0,-0.1,Róbert Mak,44.8
16311.0,0.0,Evgeny Makarenko,47.5
16332.0,-0.2,Ognjen Vranješ,41.5
16335.0,-0.1,Samuel Chimerenka Chukwueze,44.5
16338.0,-0.3,Uche Henry Agbo,35.8
16426.0,0.1,Wanderson Maciel Sousa Campos,50.6
16441.0,0.1,Ryan Guno Babel,48.8
16453.0,-0.1,Gary Alexis Medel Soto,43.4
16456.0,-0.2,Enzo Pablo Roco Roco,39.0
16469.0,-0.1,Tomáš Holeš,44.2
16472.0,-0.0,Lukáš Masopust,45.7
16478.0,-0.1,Miguel Marcos Madera,42.9
16489.0,-0.0,Nemanja Gudelj,46.1
16502.0,-0.2,László Kleinheisler,41.6
16509.0,-0.1,Viktor Tsygankov,44.0
16514.0,-0.1,Serhii Sydorchuk,42.9
16527.0,-0.1,Mislav Oršić,44.0
16532.0,-0.3,Daniel Olmo Carvajal,36.7
16535.0,0.1,Eljif Elmas,49.1
16539.0,-0.3,Diego Antonio Reyes Rosales,38.2
16550.0,-0.1,Jere Juhani Uronen,44.6
16554.0,-0.1,Joakim Mæhle,44.5
16555.0,-0.2,Joseph Aidoo,39.4
16557.0,-0.0,Ruslan Malinovskiy,46.0
16558.0,0.0,Alejandro Pozuelo Melero,48.4
16559.0,-0.4,Leandro Trossard,33.7
16567.0,0.2,Markus Rosenberg,52.4
16570.0,-0.7,Vladimír Coufal,22.2
16583.0,-0.2,Georgiy Dzhikiya,40.0
16604.0,-0.1,Alain Nef,42.9
16622.0,-0.0,Mikel González de Martín Martínez,46.0
16626.0,-0.3,Jorge Larena Avellaneda Roig,37.9
16629.0,0.0,Ivan Trichkovski,48.5
16688.0,-0.1,Marcelo Andrés Silva Fernández,42.6
16718.0,-0.3,Roland Conde Lamah,36.0
16740.0,-0.1,Boban Nikolov,45.2
16741.0,-0.1,Loïc Négo,43.6
16811.0,-0.0,Marlos Romero Bonfim,46.6
16879.0,-0.1,Dávid Hancko,44.7
16890.0,-0.4,"John O""Shea",34.6
17027.0,-0.1,Sergio Guardiola Navarro,43.5
17042.0,0.0,Andreas Skov Olsen,47.8
17054.0,-0.2,Emiliano Daniel Velázquez Maldonado,40.5
17083.0,-0.1,Jonas Gonçalves Oliveira,43.3
17276.0,0.0,Seydou Doumbia,48.2
17303.0,-0.0,Nikola Vukčević,45.5
17304.0,0.0,Héctor Junior Firpo Adames,48.3
17326.0,-0.1,Banana Yaya,44.5
17520.0,-0.2,Federico Barba,39.1
17607.0,-0.0,Massimo Ambrosini,46.6
17620.0,-0.2,Marc Cucurella Saseta,39.0
17622.0,0.0,Jackson Arley Martínez Valencia,48.1
17725.0,-0.3,Francisco José Rodrigues da Costa,37.4
17726.0,0.0,Laurențiu Dumitru Roșu,48.6
17727.0,0.5,Ioan Viorel Ganea,64.7
17729.0,-0.1,Cristian Eugen Chivu,42.6
17730.0,-0.3,Cosmin Marius Contra,37.4
17793.0,-0.2,Boudewijn Zenden,39.0
17797.0,-0.3,Giovanni van Bronckhorst,36.9
17804.0,-0.1,David Costas Cordal,42.5
17818.0,-0.2,Rodrigo Tarín Higón,41.7
17961.0,-0.4,Marek Jankulovski,32.4
18103.0,-0.0,Dietmar Hamann,46.0
18105.0,-0.3,Adrian Mutu,35.7
18160.0,-0.2,Iván Márquez Álvarez,40.5
18163.0,-0.0,Moses Daddy-Ajala Simon,45.8
18164.0,-0.6,Antonio Jesús Regal Angulo,25.5
18239.0,-0.3,Fábio Pereira da Silva,36.1
18243.0,-0.0,Ivan Ricardo Neves Abreu Cavaleiro,45.7
18395.0,-0.3,Vinícius José Paixão de Oliveira Júnior,36.7
18398.0,-0.1,Omar Mascarell González,41.9
18404.0,-0.2,José Ángel Crespo Rincón,39.9
18407.0,-0.2,José Alberto Cañas Ruiz Herrera,41.4
18414.0,-0.4,Bastian Schweinsteiger,33.7
18608.0,-0.0,Dmytro Chygrynskiy,45.3
18616.0,0.1,Olarenwaju Ayoba Kayode,50.4
18617.0,-0.2,Mykola Matviyenko,40.7
18618.0,-0.1,Sergey Krivtsov,44.6
18620.0,-0.4,Sergio Reguilón Rodríguez,34.0
18721.0,0.0,Robert Ibáñez Castro,48.1
18722.0,-0.1,Mathias Jensen,44.0
18724.0,-0.3,Sofiane Feghouli,38.1
18734.0,0.0,Rifat Zhemaletdinov,47.7
18735.0,-0.5,Dmitriy Barinov,30.5
18762.0,0.1,Sasa Kalajdzic,49.1
18783.0,-0.1,Omenuke Mfulu,43.8
18867.0,-0.2,Matías Nahuel Leiva Esquivel,41.5
18879.0,-0.1,Arijan Ademi,43.3
18881.0,0.1,Artem Besedin,49.0
18882.0,-0.0,Aliaksandr Hleb,46.2
18904.0,-0.1,Claudio Matías Kranevitter,44.9
18925.0,-0.2,Ignacio Cases Mora,41.5
18927.0,0.1,Jakub Świerczok,48.8
18948.0,-0.0,Hélder Jorge Leal Rodrigues Barbosa,46.9
19047.0,-0.2,Fábio Alexandre da Silva Coentrão,41.1
19109.0,-0.2,Steven Gerrard,39.1
19285.0,-0.1,Dejan Stanković,43.6
19286.0,0.1,Miroslav Klose,49.3
19288.0,-0.2,Martín Gastón Demichelis,40.6
19289.0,-0.1,Ivica Olić,43.4
19290.0,-0.2,Hamit Altıntop,40.8
19292.0,-0.2,Walter Adrián Samuel Luján ,39.8
19293.0,-0.1,Javier Aldemar Zanetti,43.3
19294.0,0.3,Diego Alberto Milito,58.1
19295.0,-0.4,Philipp Lahm,31.7
19296.0,-0.3,Mark van Bommel,36.7
19297.0,-0.1,Daniel Van Buyten,44.9
19298.0,0.0,"Samuel Eto""o Fils",48.4
19299.0,-0.2,Maicon Douglas Sisenando,38.9
19300.0,-0.3,Lucimar da Silva Ferreira,37.9
19301.0,-0.3,Esteban Matías Cambiasso Delau,36.8
19311.0,0.2,David Sergio Trézéguet,53.0
19312.0,-0.2,Robert Pirès ,40.3
19316.0,0.2,Roland Sallai,53.1
19331.0,0.1,Savo Milošević,51.8
19346.0,0.3,Darko Kovačević,58.8
19396.0,-0.1,Lluis Sastre Reus,45.0
19431.0,-0.3,Fernando Damián Tissone,38.2
